slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,9.0,-8.0,1e-05,51895668.91776126,1e-05,754514.8554980129,4419.078112351799,6.674592859517685e+18,0.0,0.0,2.104899604177497e+21,0.0,0.0,0.002516000525170997,0.006102550859362312,0.00132554747422226,0.0
93.0,9.0,-8.0,1000.0,51894668.91777126,36.9593520767294,881228.6425380065,4516.780034868382,7.587933789981958e+19,0.0,0.0,8.844117403767128e+28,0.0,0.0,0.002516000525170997,0.006102550859362312,0.0013255474742222598,0.0
94.0,9.0,-8.0,1044.3512224920753,51894624.566548765,44.35122249207528,884176.084517314,4157.558535010894,2.4524767020599794e+23,0.0,0.0,3.43106584987102e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1e-99
95.0,9.0,-8.0,1090.9200061087543,51894577.997765146,46.56878361667904,887553.4842786188,4156.51305773761,2.7520947788080722e+23,0.0,0.0,7.472773418073425e+32,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,2.863779658025965e-100
96.0,9.0,-8.0,1139.8172289062672,51894529.10054235,48.897222797512995,890754.3447230516,4158.495335900764,2.9798227628412032e+23,0.0,0.0,1.2067728112394601e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,3.146716374100432e-100
97.0,9.0,-8.0,1191.159312843656,51894477.75845841,51.34208393738865,894102.4466127458,4161.01479651431,3.229678899016404e+23,0.0,0.0,1.7296978597828633e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125268e-99
98.0,9.0,-8.0,1245.068500977914,51894423.84927028,53.90918813425809,897600.2876879403,4163.6268760243565,3.5091038804115476e+23,0.0,0.0,2.3262736473774896e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125268e-99
99.0,9.0,-8.0,1301.673148518885,51894367.24462274,56.604647540970994,901259.4063837483,4167.019892717051,3.8226126136429204e+23,0.0,0.0,3.0086421718752627e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125262e-99
100.0,9.0,-8.0,1361.1080284369043,51894307.80974282,59.43487991801955,905080.1956020673,4168.999946941615,4.1745753522077496e+23,0.0,0.0,3.791098849277079e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785182,1.0826771980125266e-99
101.0,9.0,-8.0,1423.514652350825,51894245.40311891,62.40662391392053,909071.5724994219,4171.459705935563,4.570984209746258e+23,0.0,0.0,4.690693815526485e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125264e-99
102.0,9.0,-8.0,1489.0416074604416,51894179.876163796,65.52695510961655,913243.2279834731,4174.00905449448,5.018057011931171e+23,0.0,0.0,5.727654249472772e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0826771980125264e-99
103.0,9.0,-8.0,1557.8449103255389,51894111.072860934,68.8033028650974,917602.480138262,4176.804011357144,5.523899133202992e+23,0.0,0.0,6.926219365423727e+33,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785182,1.0826771980125264e-99
104.0,9.0,-8.0,1630.0883783338911,51894038.829392925,72.24346800835225,922159.4536208314,4179.811710499757,6.097317295865507e+23,0.0,0.0,8.315352877324921e+33,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0826771980125264e-99
105.0,9.0,-8.0,1705.944019742661,51893962.973751515,75.85564140876988,926942.9333826295,4186.148830989686,6.751401667539248e+23,0.0,0.0,9.930412049462158e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785184,1.0826771980125266e-99
106.0,9.0,-8.0,1785.5924432218694,51893883.32532804,79.64842347920838,931941.8128969093,4189.512091292406,7.496986209257097e+23,0.0,0.0,1.181349955983883e+34,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0826771980125268e-99
107.0,9.0,-8.0,1869.223287875038,51893799.694483384,83.6308446531688,937164.0884750746,4192.694265042851,8.348455520211488e+23,0.0,0.0,1.401530645615076e+34,0.0,0.0,0.0024889953125840658,0.00608349462198394,0.0012321516160785182,1.0826771980125266e-99
108.0,9.0,-8.0,1957.0356747608655,51893711.8820965,87.81238688582724,942617.2714957726,4195.9883287549055,9.323283294618916e+23,0.0,0.0,1.6597158018382453e+34,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0826771980125272e-99
