slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
1.0,19.0,-8.0,1e-05,27560645.73046399,1e-05,520355.44999914884,4196.900633874236,1.4213992976916962e+16,0.0,0.0,4.482524825200533e+18,0.0,0.0,0.002516000525170997,0.0061025508593623105,0.00132554747422226,0.0
94.0,19.0,-8.0,1000.0,27559645.730473988,68.82622640049568,802160.8803028491,4455.878822212011,1.8164978243488178e+19,0.0,0.0,3.942715568517926e+28,0.0,0.0,0.0025160005251709974,0.006102550859362312,0.0013255474742222605,0.0
95.0,19.0,-8.0,1082.5914716805949,27559563.13900231,82.59147168059482,815815.4111463228,4105.416879368645,4.1929841537886556e+18,0.0,0.0,5.034822171336786e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0000000000000002e-99
96.0,19.0,-8.0,1169.3125169452194,27559476.41795704,86.72104526462456,830646.9451062698,4109.487584654675,5.514145626611276e+18,0.0,0.0,6.542849952553145e+28,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,8.292721519180941e-100
97.0,19.0,-8.0,1260.3696144730752,27559385.360859513,91.0570975278558,846436.4825071468,4115.09387678321,7.324393304936701e+18,0.0,0.0,8.64610561516193e+28,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
98.0,19.0,-8.0,1342.0135180217778,27559303.716955967,81.64390354870277,860659.731470395,4121.071912322084,9.43662900559981e+18,0.0,0.0,1.1075775380111977e+29,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.001232151616078518,1.0054670599212784e-99
99.0,19.0,-8.0,1420.3166519466918,27559225.41382204,78.30313392491402,874593.4132635595,4126.666685211088,1.2019884637879304e+19,0.0,0.0,1.404392678597352e+29,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.001232151616078518,1.0054670599212782e-99
100.0,19.0,-8.0,1497.8248061668771,27559147.90566782,77.50815422018533,888697.1290198718,4131.991870039516,1.5262406084068133e+19,0.0,0.0,1.7774512357587246e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212799e-99
101.0,19.0,-8.0,1579.2083680980718,27559066.52210589,81.3835619311946,903875.8684366671,4137.627494563455,1.960712322562621e+19,0.0,0.0,2.280670407976036e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212786e-99
102.0,19.0,-8.0,1664.661108125826,27558981.069365863,85.45274002775434,920249.4054056712,4143.453743879193,2.5508524442242003e+19,0.0,0.0,2.9680837182779664e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212786e-99
103.0,19.0,-8.0,1747.5663564683198,27558898.16411752,82.90524834249375,936581.7296075261,4149.030931001361,3.294068818334182e+19,0.0,0.0,3.829317981754325e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212784e-99
104.0,19.0,-8.0,1829.7585660468587,27558815.97190794,82.19220957853881,953251.8098742113,4154.522046962991,4.2481014786076746e+19,0.0,0.0,4.9304316289816326e+29,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212784e-99
105.0,19.0,-8.0,1916.0603861043246,27558729.670087885,86.30182005746575,971326.6631654352,4160.091818075712,5.556598100049467e+19,0.0,0.0,6.44272325677803e+29,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
106.0,19.0,-8.0,2006.6772971646635,27558639.053176824,90.61691106033904,990993.4365903826,4165.987231555743,7.382288328576954e+19,0.0,0.0,8.552356032782819e+29,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
107.0,19.0,-8.0,2093.865647150197,27558551.86482684,87.18834998553369,1010610.9976769482,4171.445598278787,9.725918998500562e+19,0.0,0.0,1.1226567298521766e+30,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
108.0,19.0,-8.0,2179.6607594336024,27558466.069714554,85.7951122834053,1030646.9933355172,4176.740462146751,1.2793487925655485e+20,0.0,0.0,1.4688017735156553e+30,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
109.0,19.0,-8.0,2264.9395771699546,27558380.790896818,85.27881773635224,1051337.3836273171,4180.695012886678,1.6853967624704632e+20,0.0,0.0,1.9220644230901018e+30,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
110.0,19.0,-8.0,2350.063286397069,27558295.66718759,85.12370922711457,1072849.0009778424,4185.884963374378,2.227781605301052e+20,0.0,0.0,2.520103772223188e+30,0.0,0.0,0.002488995312584067,0.006083494621983944,0.0012321516160785184,1.0054670599212784e-99
111.0,19.0,-8.0,2435.133297079645,27558210.59717691,85.07001068257593,1095274.6517942103,4190.202490760017,2.956686219811237e+20,0.0,0.0,3.3133140475638395e+30,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0054670599212786e-99
112.0,19.0,-8.0,2520.120664677659,27558125.60980931,84.98736759801389,1118694.2987927075,4194.625954066128,3.9417054288266645e+20,0.0,0.0,4.3697548101342664e+30,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212784e-99
113.0,19.0,-8.0,2604.9397659152946,27558040.790708072,84.81910123763544,1143178.218274492,4199.809698239836,5.27961612075748e+20,0.0,0.0,5.781975661257038e+30,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0054670599212784e-99
114.0,19.0,-8.0,2689.4726413726676,27557956.257832617,84.53287545737321,1168763.814169288,4204.104229425771,7.103336323748193e+20,0.0,0.0,7.675603487938082e+30,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785182,1.0054670599212784e-99
115.0,19.0,-8.0,2773.601047048951,27557872.129426938,84.1284056762834,1195484.4939686311,4208.370077448564,9.597172052058015e+20,0.0,0.0,1.022180367794252e+31,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785182,1.0054670599212784e-99
116.0,19.0,-8.0,2857.2234727256546,27557788.507001262,83.62242567670378,1223396.2457535788,4213.621636435695,1.3020515148265452e+21,0.0,0.0,1.3655465623172855e+31,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.0054670599212784e-99
117.0,19.0,-8.0,2940.2422951905064,27557705.488178797,83.0188224648519,1252520.3372514944,4219.750303900188,1.7730995343819536e+21,0.0,0.0,1.829758486295638e+31,0.0,0.0,0.002488995312584067,0.006083494621983944,0.0012321516160785186,1.0054670599212784e-99
118.0,19.0,-8.0,3022.5721597482393,27557623.15831424,82.32986455773298,1283138.3432325248,4237.9376386918575,2.4289588431071556e+21,0.0,0.0,2.460402334958245e+31,0.0,0.0,0.002488995312584067,0.006083494621983944,0.0012321516160785186,1.0054670599212784e-99
119.0,19.0,-8.0,3104.0444629462368,27557541.686011042,81.47230319799716,1315378.3481012948,4272.019821259858,3.348674953452545e+21,0.0,0.0,3.3207809248238326e+31,0.0,0.0,0.0024889953125840658,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
120.0,19.0,-8.0,3184.406568420916,27557461.32390557,80.36210547467923,1348963.0385375933,4311.717176493633,4.629913703537362e+21,0.0,0.0,4.494139657586356e+31,0.0,0.0,0.0024889953125840666,0.006083494621983941,0.0012321516160785184,1.0054670599212784e-99
121.0,19.0,-8.0,3263.571135859891,27557382.159338128,79.16456743897498,1383680.5746462073,4357.43037775382,6.403808490538725e+21,0.0,0.0,6.092872091325102e+31,0.0,0.0,0.0024889953125840653,0.006083494621983941,0.001232151616078518,1.0054670599212784e-99
122.0,19.0,-8.0,3341.6604370707682,27557304.070036918,78.08930121087704,1419476.3897315282,4407.188903048237,8.853808697944645e+21,0.0,0.0,8.27323245014194e+31,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212784e-99
123.0,19.0,-8.0,3418.855209935653,27557226.875264052,77.1947728648849,1456345.378577805,4465.70072532111,1.22333927530529e+22,0.0,0.0,1.125134714550909e+32,0.0,0.0,0.002488995312584067,0.006083494621983943,0.0012321516160785186,1.0054670599212784e-99
124.0,19.0,-8.0,3495.326870515122,27557150.40360347,76.47166057946885,1494302.019323309,4528.635752413399,1.6892145266105145e+22,0.0,0.0,1.532507427657971e+32,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.0054670599212782e-99
125.0,19.0,-8.0,3571.228593592794,27557074.501880396,75.90172307767166,1533372.168921621,4598.270432120343,2.331329197362968e+22,0.0,0.0,2.090542949403853e+32,0.0,0.0,0.002488995312584066,0.006083494621983943,0.0012321516160785182,1.0054670599212782e-99
126.0,19.0,-8.0,3646.6946371682457,27556999.03583682,75.46604357545176,1573571.9891173446,4670.92689867263,3.216314820824408e+22,0.0,0.0,2.855992797024992e+32,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.0054670599212782e-99
127.0,19.0,-8.0,3721.848267138332,27556923.88220685,75.15362997008629,1614912.0232090852,4748.765025638942,4.436409476596658e+22,0.0,0.0,3.907441751249089e+32,0.0,0.0,0.0024889953125840653,0.006083494621983939,0.001232151616078518,1.005467059921278e-99
128.0,19.0,-8.0,3796.8114915802375,27556848.91898241,74.9632244419054,1657403.8759316152,4829.181983261891,6.120390836871922e+22,0.0,0.0,5.3543267772105295e+32,0.0,0.0,0.002488995312584066,0.006083494621983939,0.0012321516160785182,1.0054670599212782e-99
129.0,19.0,-8.0,3838.940130491401,27556806.790343497,42.12863891116332,1681709.980184307,4875.190044280666,7.331177867816653e+22,0.0,0.0,6.328324163711496e+32,0.0,0.0,0.0024889953125840658,0.006083494621983942,0.001232151616078518,1.0054670599212784e-99
130.0,19.0,-8.0,3881.0687694025646,27556764.661704585,42.12863891116332,1706405.73085407,4922.766638191282,8.785545826809856e+22,0.0,0.0,7.49554433331921e+32,0.0,0.0,0.002488995312584066,0.006083494621983942,0.0012321516160785182,1.005467059921278e-99
131.0,19.0,-8.0,3925.303840259286,27556720.426633727,44.23507085672149,1732749.5238936136,4973.982938312339,1.0630537333414655e+23,0.0,0.0,8.978501308973244e+32,0.0,0.0,0.002488995312584066,0.006083494621983941,0.0012321516160785182,1.0054670599212782e-99
132.0,19.0,-8.0,3971.7506646588436,27556673.97980933,46.44682439955757,1760841.3412166133,5026.739710063231,1.2995319022446757e+23,0.0,0.0,1.0881986834708806e+33,0.0,0.0,0.002488995312584066,0.006083494621983941,0.001232151616078518,1.005467059921278e-99
133.0,19.0,-8.0,4020.519830278379,27556625.21064371,48.76916561953545,1790788.0931655583,5086.221987371476,1.6061079697040556e+23,0.0,0.0,1.3352155848036206e+33,0.0,0.0,0.0024889953125840666,0.006083494621983943,0.0012321516160785184,1.0054670599212784e-99
